"No.","Time","Source","Destination","Protocol","Length","Info"
"100","9.196575","fe80::14a4:bee9:1dad:1161","ff02::fb","MDNS","486","Standard query 0x0000 ANY erin._companion-link._tcp.local, ""QM"" question ANY 44079426-1AB1-5FD6-8BFF-7A40DECA9CD6._homekit._tcp.local, ""QM"" question ANY erin._mediaremotetv._tcp.local, ""QM"" question ANY erin._airplay._tcp.local, ""QM"" question ANY C869CD808DBE@erin._raop._tcp.local, ""QM"" question ANY 70-35-60-63.1 erin._sleep-proxy._udp.local, ""QM"" question ANY erin.local, ""QM"" question SRV 0 0 49153 erin.local SRV 0 0 49851 erin.local SRV 0 0 49154 erin.local SRV 0 0 7000 erin.local SRV 0 0 7000 erin.local SRV 0 0 50310 erin.local AAAA fe80::14a4:bee9:1dad:1161 A 192.168.86.72 OPT"
"101","9.196958","192.168.86.72","224.0.0.251","MDNS","136","Standard query response 0x0000 TXT OPT"
"102","9.197364","fe80::14a4:bee9:1dad:1161","ff02::fb","MDNS","156","Standard query response 0x0000 TXT OPT"
"103","9.209448","192.168.86.228","162.159.137.234","TLSv1.2","140","Application Data"
"104","9.216333","192.168.86.228","66.22.206.17","UDP","253","58999  >  50022 Len=211"
"105","9.235806","192.168.86.228","66.22.206.17","UDP","255","58999  >  50022 Len=213"
"106","9.256433","192.168.86.228","66.22.206.17","UDP","256","58999  >  50022 Len=214"
"107","9.273374","162.159.137.234","192.168.86.228","TCP","54","443  >  64656 [ACK] Seq=58 Ack=148 Win=8 Len=0"
"108","9.276033","192.168.86.228","66.22.206.17","UDP","273","58999  >  50022 Len=231"
"109","9.295911","192.168.86.228","66.22.206.17","UDP","259","58999  >  50022 Len=217"
"110","9.316287","192.168.86.228","66.22.206.17","UDP","219","58999  >  50022 Len=177"
"111","9.336225","192.168.86.228","66.22.206.17","UDP","262","58999  >  50022 Len=220"
"112","9.355863","192.168.86.228","66.22.206.17","UDP","269","58999  >  50022 Len=227"
"113","9.376503","192.168.86.228","66.22.206.17","UDP","270","58999  >  50022 Len=228"
"114","9.396465","192.168.86.228","66.22.206.17","UDP","272","58999  >  50022 Len=230"
"115","9.415809","192.168.86.228","66.22.206.17","UDP","272","58999  >  50022 Len=230"
"116","9.436400","192.168.86.228","66.22.206.17","UDP","276","58999  >  50022 Len=234"
"117","9.456156","192.168.86.228","66.22.206.17","UDP","269","58999  >  50022 Len=227"
"118","9.464383","66.22.206.17","192.168.86.228","RTCP","94","Receiver Report   "
"119","9.475591","192.168.86.228","66.22.206.17","UDP","258","58999  >  50022 Len=216"
"120","9.496142","192.168.86.228","66.22.206.17","UDP","267","58999  >  50022 Len=225"
"121","9.501713","192.168.86.72","224.0.0.251","MDNS","251","Standard query response 0x0000 PTR, cache flush erin.local PTR, cache flush erin.local NSEC, cache flush 1.6.1.1.D.A.D.1.9.E.E.B.4.A.4.1.0.0.0.0.0.0.0.0.0.0.0.0.0.8.E.F.ip6.arpa NSEC, cache flush 72.86.168.192.in-addr.arpa OPT"
"122","9.502170","fe80::14a4:bee9:1dad:1161","ff02::fb","MDNS","271","Standard query response 0x0000 PTR, cache flush erin.local PTR, cache flush erin.local NSEC, cache flush 1.6.1.1.D.A.D.1.9.E.E.B.4.A.4.1.0.0.0.0.0.0.0.0.0.0.0.0.0.8.E.F.ip6.arpa NSEC, cache flush 72.86.168.192.in-addr.arpa OPT"
"123","9.502898","192.168.86.72","224.0.0.251","MDNS","466","Standard query 0x0000 ANY erin._companion-link._tcp.local, ""QM"" question ANY 44079426-1AB1-5FD6-8BFF-7A40DECA9CD6._homekit._tcp.local, ""QM"" question ANY erin._mediaremotetv._tcp.local, ""QM"" question ANY erin._airplay._tcp.local, ""QM"" question ANY C869CD808DBE@erin._raop._tcp.local, ""QM"" question ANY 70-35-60-63.1 erin._sleep-proxy._udp.local, ""QM"" question ANY erin.local, ""QM"" question SRV 0 0 49153 erin.local SRV 0 0 49851 erin.local SRV 0 0 49154 erin.local SRV 0 0 7000 erin.local SRV 0 0 7000 erin.local SRV 0 0 50310 erin.local AAAA fe80::14a4:bee9:1dad:1161 A 192.168.86.72 OPT"
"124","9.503641","fe80::14a4:bee9:1dad:1161","ff02::fb","MDNS","486","Standard query 0x0000 ANY erin._companion-link._tcp.local, ""QM"" question ANY 44079426-1AB1-5FD6-8BFF-7A40DECA9CD6._homekit._tcp.local, ""QM"" question ANY erin._mediaremotetv._tcp.local, ""QM"" question ANY erin._airplay._tcp.local, ""QM"" question ANY C869CD808DBE@erin._raop._tcp.local, ""QM"" question ANY 70-35-60-63.1 erin._sleep-proxy._udp.local, ""QM"" question ANY erin.local, ""QM"" question SRV 0 0 49153 erin.local SRV 0 0 49851 erin.local SRV 0 0 49154 erin.local SRV 0 0 7000 erin.local SRV 0 0 7000 erin.local SRV 0 0 50310 erin.local AAAA fe80::14a4:bee9:1dad:1161 A 192.168.86.72 OPT"
"125","9.516012","192.168.86.228","66.22.206.17","UDP","249","58999  >  50022 Len=207"
"126","9.535741","192.168.86.228","66.22.206.17","UDP","237","58999  >  50022 Len=195"
"127","9.556040","192.168.86.228","66.22.206.17","UDP","234","58999  >  50022 Len=192"
"128","9.576033","192.168.86.228","66.22.206.17","UDP","226","58999  >  50022 Len=184"
"129","9.595631","192.168.86.228","66.22.206.17","UDP","230","58999  >  50022 Len=188"
"130","9.604061","192.168.86.72","224.0.0.251","MDNS","211","Standard query 0x0000 PTR _companion-link._tcp.local, ""QM"" question PTR _rdlink._tcp.local, ""QM"" question PTR _homekit._tcp.local, ""QM"" question TXT 44079426-1AB1-5FD6-8BFF-7A40DECA9CD6._homekit._tcp.local, ""QM"" question PTR _sleep-proxy._udp.local, ""QM"" question OPT"
"131","9.604407","fe80::14a4:bee9:1dad:1161","ff02::fb","MDNS","231","Standard query 0x0000 PTR _companion-link._tcp.local, ""QM"" question PTR _rdlink._tcp.local, ""QM"" question PTR _homekit._tcp.local, ""QM"" question TXT 44079426-1AB1-5FD6-8BFF-7A40DECA9CD6._homekit._tcp.local, ""QM"" question PTR _sleep-proxy._udp.local, ""QM"" question OPT"
"132","9.616108","192.168.86.228","66.22.206.17","UDP","217","58999  >  50022 Len=175"
"133","9.636258","192.168.86.228","66.22.206.17","UDP","246","58999  >  50022 Len=204"
"134","9.655623","192.168.86.228","66.22.206.17","UDP","245","58999  >  50022 Len=203"
"135","9.676013","192.168.86.228","66.22.206.17","UDP","240","58999  >  50022 Len=198"
"136","9.696052","192.168.86.228","66.22.206.17","UDP","250","58999  >  50022 Len=208"
"137","9.706925","192.168.86.72","224.0.0.251","MDNS","311","Standard query response 0x0000 PTR _companion-link._tcp.local TXT PTR _homekit._tcp.local PTR _mediaremotetv._tcp.local PTR _airplay._tcp.local PTR _raop._tcp.local PTR _sleep-proxy._udp.local OPT"
"138","9.707420","fe80::14a4:bee9:1dad:1161","ff02::fb","MDNS","331","Standard query response 0x0000 PTR _companion-link._tcp.local TXT PTR _homekit._tcp.local PTR _mediaremotetv._tcp.local PTR _airplay._tcp.local PTR _raop._tcp.local PTR _sleep-proxy._udp.local OPT"
"139","9.715624","192.168.86.228","66.22.206.17","UDP","258","58999  >  50022 Len=216"
"140","9.735996","192.168.86.228","66.22.206.17","UDP","256","58999  >  50022 Len=214"
"141","9.756069","192.168.86.228","66.22.206.17","UDP","255","58999  >  50022 Len=213"
"142","9.775667","192.168.86.228","66.22.206.17","UDP","254","58999  >  50022 Len=212"
"143","9.786684","192.168.86.228","162.159.137.234","TLSv1.2","140","Application Data"
"144","9.796495","192.168.86.228","66.22.206.17","UDP","89","58999  >  50022 Len=47"
"145","9.803197","162.159.137.234","192.168.86.228","TCP","54","443  >  64656 [ACK] Seq=58 Ack=234 Win=8 Len=0"
"146","9.811078","192.168.86.72","224.0.0.251","MDNS","1488","Standard query response 0x0000 TXT, cache flush PTR erin._companion-link._tcp.local TXT SRV, cache flush 0 0 49153 erin.local TXT, cache flush PTR 44079426-1AB1-5FD6-8BFF-7A40DECA9CD6._homekit._tcp.local SRV, cache flush 0 0 49851 erin.local TXT, cache flush PTR erin._mediaremotetv._tcp.local SRV, cache flush 0 0 49154 erin.local TXT, cache flush PTR erin._airplay._tcp.local TXT, cache flush PTR C869CD808DBE@erin._raop._tcp.local OPT"
"147","9.813204","fe80::14a4:bee9:1dad:1161","ff02::fb","MDNS","1508","Standard query response 0x0000 TXT, cache flush PTR erin._companion-link._tcp.local TXT SRV, cache flush 0 0 49153 erin.local TXT, cache flush PTR 44079426-1AB1-5FD6-8BFF-7A40DECA9CD6._homekit._tcp.local SRV, cache flush 0 0 49851 erin.local TXT, cache flush PTR erin._mediaremotetv._tcp.local SRV, cache flush 0 0 49154 erin.local TXT, cache flush PTR erin._airplay._tcp.local TXT, cache flush PTR C869CD808DBE@erin._raop._tcp.local OPT"
"148","9.813840","192.168.86.72","224.0.0.251","MDNS","304","Standard query response 0x0000 SRV, cache flush 0 0 7000 erin.local SRV, cache flush 0 0 7000 erin.local TXT, cache flush PTR 70-35-60-63.1 erin._sleep-proxy._udp.local SRV, cache flush 0 0 50310 erin.local AAAA, cache flush fe80::14a4:bee9:1dad:1161 A, cache flush 192.168.86.72 OPT"
"149","9.814522","fe80::14a4:bee9:1dad:1161","ff02::fb","MDNS","324","Standard query response 0x0000 SRV, cache flush 0 0 7000 erin.local SRV, cache flush 0 0 7000 erin.local TXT, cache flush PTR 70-35-60-63.1 erin._sleep-proxy._udp.local SRV, cache flush 0 0 50310 erin.local AAAA, cache flush fe80::14a4:bee9:1dad:1161 A, cache flush 192.168.86.72 OPT"
"150","9.816088","192.168.86.228","66.22.206.17","UDP","89","58999  >  50022 Len=47"
"151","9.816709","162.159.136.234","192.168.86.228","TLSv1.2","99","Application Data"
"152","9.835731","192.168.86.228","66.22.206.17","UDP","89","58999  >  50022 Len=47"
"153","9.856232","192.168.86.228","66.22.206.17","UDP","89","58999  >  50022 Len=47"
"154","9.859477","192.168.86.228","162.159.136.234","TCP","54","64622  >  443 [ACK] Seq=1 Ack=91 Win=1027 Len=0"
"155","9.876390","192.168.86.228","66.22.206.17","UDP","89","58999  >  50022 Len=47"
"156","9.895981","192.168.86.228","66.22.206.17","UDP","89","58999  >  50022 Len=47"
"157","9.916209","192.168.86.228","66.22.206.17","UDP","89","58999  >  50022 Len=47"
"158","9.936362","192.168.86.228","66.22.206.17","UDP","89","58999  >  50022 Len=47"
"159","9.955626","192.168.86.228","66.22.206.17","UDP","89","58999  >  50022 Len=47"
"160","9.976216","192.168.86.228","66.22.206.17","UDP","89","58999  >  50022 Len=47"
"161","10.218588","192.168.86.72","224.0.0.251","MDNS","311","Standard query response 0x0000 PTR _companion-link._tcp.local TXT PTR _homekit._tcp.local PTR _mediaremotetv._tcp.local PTR _airplay._tcp.local PTR _raop._tcp.local PTR _sleep-proxy._udp.local OPT"
"162","10.219353","fe80::14a4:bee9:1dad:1161","ff02::fb","MDNS","331","Standard query response 0x0000 PTR _companion-link._tcp.local TXT PTR _homekit._tcp.local PTR _mediaremotetv._tcp.local PTR _airplay._tcp.local PTR _raop._tcp.local PTR _sleep-proxy._udp.local OPT"
"163","10.321110","192.168.86.1","239.255.255.250","SSDP","136","M-SEARCH * HTTP/1.1 "
"164","10.472358","66.22.206.17","192.168.86.228","RTCP","94","Receiver Report   "
"165","10.631414","192.168.86.228","151.101.129.91","TCP","55","65075  >  443 [ACK] Seq=1 Ack=1 Win=1020 Len=1 [TCP segment of a reassembled PDU]"
"166","10.643337","151.101.129.91","192.168.86.228","TCP","66","443  >  65075 [ACK] Seq=1 Ack=2 Win=424 Len=0 SLE=1 SRE=2"
"167","10.835108","192.168.86.72","224.0.0.251","MDNS","1488","Standard query response 0x0000 TXT, cache flush PTR erin._companion-link._tcp.local TXT SRV, cache flush 0 0 49153 erin.local TXT, cache flush PTR 44079426-1AB1-5FD6-8BFF-7A40DECA9CD6._homekit._tcp.local SRV, cache flush 0 0 49851 erin.local TXT, cache flush PTR erin._mediaremotetv._tcp.local SRV, cache flush 0 0 49154 erin.local TXT, cache flush PTR erin._airplay._tcp.local TXT, cache flush PTR C869CD808DBE@erin._raop._tcp.local OPT"
"168","10.837215","fe80::14a4:bee9:1dad:1161","ff02::fb","MDNS","1508","Standard query response 0x0000 TXT, cache flush PTR erin._companion-link._tcp.local TXT SRV, cache flush 0 0 49153 erin.local TXT, cache flush PTR 44079426-1AB1-5FD6-8BFF-7A40DECA9CD6._homekit._tcp.local SRV, cache flush 0 0 49851 erin.local TXT, cache flush PTR erin._mediaremotetv._tcp.local SRV, cache flush 0 0 49154 erin.local TXT, cache flush PTR erin._airplay._tcp.local TXT, cache flush PTR C869CD808DBE@erin._raop._tcp.local OPT"
"169","10.837968","192.168.86.72","224.0.0.251","MDNS","304","Standard query response 0x0000 SRV, cache flush 0 0 7000 erin.local SRV, cache flush 0 0 7000 erin.local TXT, cache flush PTR 70-35-60-63.1 erin._sleep-proxy._udp.local SRV, cache flush 0 0 50310 erin.local AAAA, cache flush fe80::14a4:bee9:1dad:1161 A, cache flush 192.168.86.72 OPT"
"170","10.838556","fe80::14a4:bee9:1dad:1161","ff02::fb","MDNS","324","Standard query response 0x0000 SRV, cache flush 0 0 7000 erin.local SRV, cache flush 0 0 7000 erin.local TXT, cache flush PTR 70-35-60-63.1 erin._sleep-proxy._udp.local SRV, cache flush 0 0 50310 erin.local AAAA, cache flush fe80::14a4:bee9:1dad:1161 A, cache flush 192.168.86.72 OPT"
"171","11.074532","192.168.86.228","66.22.206.17","UDP","50","58999  >  50022 Len=8"
"172","11.085919","66.22.206.17","192.168.86.228","UDP","50","50022  >  58999 Len=8"
"173","11.346106","192.168.86.72","224.0.0.251","MDNS","870","Standard query response 0x0000 TXT TXT, cache flush TXT, cache flush SRV, cache flush 0 0 7000 erin.local SRV, cache flush 0 0 7000 erin.local NSEC, cache flush erin._airplay._tcp.local NSEC, cache flush C869CD808DBE@erin._raop._tcp.local OPT"
"174","11.347584","fe80::14a4:bee9:1dad:1161","ff02::fb","MDNS","890","Standard query response 0x0000 TXT TXT, cache flush TXT, cache flush SRV, cache flush 0 0 7000 erin.local SRV, cache flush 0 0 7000 erin.local NSEC, cache flush erin._airplay._tcp.local NSEC, cache flush C869CD808DBE@erin._raop._tcp.local OPT"
"175","11.466867","66.22.206.17","192.168.86.228","RTCP","94","Receiver Report   "
"176","11.504172","192.168.86.228","66.22.206.17","RTCP","102","Sender Report   "
"177","11.550194","192.168.86.72","224.0.0.251","MDNS","431","Standard query response 0x0000 PTR _companion-link._tcp.local PTR _homekit._tcp.local PTR _mediaremotetv._tcp.local PTR _airplay._tcp.local PTR _raop._tcp.local PTR _sleep-proxy._udp.local PTR, cache flush erin.local PTR, cache flush erin.local NSEC, cache flush 1.6.1.1.D.A.D.1.9.E.E.B.4.A.4.1.0.0.0.0.0.0.0.0.0.0.0.0.0.8.E.F.ip6.arpa NSEC, cache flush 72.86.168.192.in-addr.arpa OPT"
"178","11.550981","fe80::14a4:bee9:1dad:1161","ff02::fb","MDNS","451","Standard query response 0x0000 PTR _companion-link._tcp.local PTR _homekit._tcp.local PTR _mediaremotetv._tcp.local PTR _airplay._tcp.local PTR _raop._tcp.local PTR _sleep-proxy._udp.local PTR, cache flush erin.local PTR, cache flush erin.local NSEC, cache flush 1.6.1.1.D.A.D.1.9.E.E.B.4.A.4.1.0.0.0.0.0.0.0.0.0.0.0.0.0.8.E.F.ip6.arpa NSEC, cache flush 72.86.168.192.in-addr.arpa OPT"
"179","11.797811","172.217.215.95","192.168.86.228","TLSv1.2","384","Application Data"
"180","11.798081","192.168.86.228","172.217.215.95","TLSv1.2","89","Application Data"
"181","11.798147","192.168.86.228","172.217.215.95","TLSv1.2","89","Application Data"
"182","11.812573","172.217.215.95","192.168.86.228","TCP","54","443  >  49763 [ACK] Seq=1118 Ack=424 Win=489 Len=0"
"183","12.322265","192.168.86.228","35.236.71.176","TCP","55","49197  >  443 [ACK] Seq=1 Ack=1 Win=1023 Len=1 [TCP segment of a reassembled PDU]"
"184","12.370074","192.168.86.72","224.0.0.251","MDNS","870","Standard query response 0x0000 TXT TXT, cache flush TXT, cache flush SRV, cache flush 0 0 7000 erin.local SRV, cache flush 0 0 7000 erin.local NSEC, cache flush erin._airplay._tcp.local NSEC, cache flush C869CD808DBE@erin._raop._tcp.local OPT"
"185","12.371271","fe80::14a4:bee9:1dad:1161","ff02::fb","MDNS","890","Standard query response 0x0000 TXT TXT, cache flush TXT, cache flush SRV, cache flush 0 0 7000 erin.local SRV, cache flush 0 0 7000 erin.local NSEC, cache flush erin._airplay._tcp.local NSEC, cache flush C869CD808DBE@erin._raop._tcp.local OPT"
"186","12.393984","35.236.71.176","192.168.86.228","TCP","66","443  >  49197 [ACK] Seq=1 Ack=2 Win=249 Len=0 SLE=1 SRE=2"
"187","12.466441","66.22.206.17","192.168.86.228","RTCP","94","Receiver Report   "
"188","12.554562","192.168.86.228","23.215.6.93","TCP","55","49945  >  443 [ACK] Seq=1 Ack=1 Win=1021 Len=1 [TCP segment of a reassembled PDU]"
"189","12.573907","192.168.86.72","224.0.0.251","MDNS","271","Standard query 0x0000 PTR _companion-link._tcp.local, ""QM"" question PTR _rdlink._tcp.local, ""QM"" question PTR _homekit._tcp.local, ""QM"" question PTR _sleep-proxy._udp.local, ""QM"" question PTR erin._companion-link._tcp.local PTR 44079426-1AB1-5FD6-8BFF-7A40DECA9CD6._homekit._tcp.local PTR 70-35-60-63.1 erin._sleep-proxy._udp.local OPT"
"190","12.574589","fe80::14a4:bee9:1dad:1161","ff02::fb","MDNS","291","Standard query 0x0000 PTR _companion-link._tcp.local, ""QM"" question PTR _rdlink._tcp.local, ""QM"" question PTR _homekit._tcp.local, ""QM"" question PTR _sleep-proxy._udp.local, ""QM"" question PTR erin._companion-link._tcp.local PTR 44079426-1AB1-5FD6-8BFF-7A40DECA9CD6._homekit._tcp.local PTR 70-35-60-63.1 erin._sleep-proxy._udp.local OPT"
"191","12.575042","23.215.6.93","192.168.86.228","TCP","66","443  >  49945 [ACK] Seq=1 Ack=2 Win=501 Len=0 SLE=1 SRE=2"
"192","12.780040","192.168.86.72","224.0.0.251","MDNS","1111","Standard query response 0x0000 TXT, cache flush PTR erin._companion-link._tcp.local TXT SRV, cache flush 0 0 49153 erin.local TXT, cache flush PTR 44079426-1AB1-5FD6-8BFF-7A40DECA9CD6._homekit._tcp.local SRV, cache flush 0 0 49851 erin.local TXT, cache flush PTR erin._mediaremotetv._tcp.local SRV, cache flush 0 0 49154 erin.local PTR erin._airplay._tcp.local PTR C869CD808DBE@erin._raop._tcp.local TXT, cache flush PTR 70-35-60-63.1 erin._sleep-proxy._udp.local SRV, cache flush 0 0 50310 erin.local AAAA, cache flush fe80::14a4:bee9:1dad:1161 A, cache flush 192.168.86.72 NSEC, cache flush erin._companion-link._tcp.local NSEC, cache flush 44079426-1AB1-5FD6-8BFF-7A40DECA9CD6._homekit._tcp.local NSEC, cache flush erin._mediaremotetv._tcp.local NSEC, cache flush 70-35-60-63.1 erin._sleep-proxy._udp.local NSEC, cache flush erin.local OPT"
"193","12.781560","fe80::14a4:bee9:1dad:1161","ff02::fb","MDNS","1131","Standard query response 0x0000 TXT, cache flush PTR erin._companion-link._tcp.local TXT SRV, cache flush 0 0 49153 erin.local TXT, cache flush PTR 44079426-1AB1-5FD6-8BFF-7A40DECA9CD6._homekit._tcp.local SRV, cache flush 0 0 49851 erin.local TXT, cache flush PTR erin._mediaremotetv._tcp.local SRV, cache flush 0 0 49154 erin.local PTR erin._airplay._tcp.local PTR C869CD808DBE@erin._raop._tcp.local TXT, cache flush PTR 70-35-60-63.1 erin._sleep-proxy._udp.local SRV, cache flush 0 0 50310 erin.local AAAA, cache flush fe80::14a4:bee9:1dad:1161 A, cache flush 192.168.86.72 NSEC, cache flush erin._companion-link._tcp.local NSEC, cache flush 44079426-1AB1-5FD6-8BFF-7A40DECA9CD6._homekit._tcp.local NSEC, cache flush erin._mediaremotetv._tcp.local NSEC, cache flush 70-35-60-63.1 erin._sleep-proxy._udp.local NSEC, cache flush erin.local OPT"
"194","13.465959","66.22.206.17","192.168.86.228","RTCP","94","Receiver Report   "
"195","14.212499","192.168.86.146","224.0.0.5","UDP","319","4242  >  4242 Len=277"
"196","14.298702","192.168.86.228","151.101.66.217","TCP","55","49801  >  443 [ACK] Seq=1 Ack=1 Win=2050 Len=1 [TCP segment of a reassembled PDU]"
"197","14.310160","151.101.66.217","192.168.86.228","TCP","66","443  >  49801 [ACK] Seq=1 Ack=2 Win=286 Len=0 SLE=1 SRE=2"
"198","14.314838","192.168.86.64","192.168.86.255","UDP","310","45364  >  20002 Len=268"
"199","14.316089","192.168.86.72","224.0.0.251","MDNS","870","Standard query response 0x0000 TXT TXT, cache flush TXT, cache flush SRV, cache flush 0 0 7000 erin.local SRV, cache flush 0 0 7000 erin.local NSEC, cache flush erin._airplay._tcp.local NSEC, cache flush C869CD808DBE@erin._raop._tcp.local OPT"
"200","14.317371","fe80::14a4:bee9:1dad:1161","ff02::fb","MDNS","890","Standard query response 0x0000 TXT TXT, cache flush TXT, cache flush SRV, cache flush 0 0 7000 erin.local SRV, cache flush 0 0 7000 erin.local NSEC, cache flush erin._airplay._tcp.local NSEC, cache flush C869CD808DBE@erin._raop._tcp.local OPT"
